X,Y,Z
592462.0272427171,6233482.565565392,616.3035200191648
592455.8508152071,6233532.752926631,626.9233870187456
592455.0978254781,6233538.974338074,629.6211172341185
594308.0575208662,6233781.906278076,387.803617133058
592452.9788612772,6233556.524128728,634.8769550454592
594305.6209186915,6233802.453535295,384.2913940877351
592450.2646467393,6233578.843173669,643.1662603284943
594303.2732154706,6233821.777498804,383.3785536138717
594300.9090673997,6233841.7670597285,382.6219851865597
594298.555957719,6233861.200163948,380.6378848741819
594298.1681118964,6233864.750220329,381.530590906275
594295.9567633986,6233883.29645618,383.83420829762787
592570.1863533377,6233690.004551174,708.8628185466791
594293.2236995469,6233906.068784937,384.6040590122757
592569.5133121231,6233695.665055353,708.9657443268311
594289.1251558859,6233940.271077855,382.5723250200449
592567.0712236422,6233716.650184023,713.0990468620371
594288.1334115101,6233948.710137025,381.7515469425585
594286.2987782753,6233964.029231198,382.95863663325935
594281.9766022111,6233999.788059691,381.23056549875207
594281.5927509377,6234003.236686039,381.3732894212584
594279.0093053519,6234024.886455058,381.5851238299753
594276.2864528287,6234047.093976375,381.66269294059623
594272.1836653779,6234081.294627225,382.31504133082524
592550.0466959032,6233869.817371964,699.1111528660414
591069.4338468919,6233701.037696592,748.0545625205853
592549.741550908,6233872.603549337,699.1926186831793
591068.1475880047,6233711.594765776,750.5164071307056
592547.3481651868,6233894.487451271,701.427254849455
591065.6665672576,6233732.020735592,757.4531900519163
592542.013917402,6233940.4606569875,716.370359628388
591054.4309892994,6233822.745536436,798.3720206040488
591051.1495444556,6233848.724513061,798.9749296657945
592396.0393652502,6234024.5927467765,753.1287427241326
591051.0697042347,6233849.511529941,799.1212029574388
592394.7588335595,6234035.130671418,753.691223885492
591047.8553474057,6233875.4890399575,796.5026104718269
591041.269440645,6233931.246522516,798.3318967142218
593043.4070921943,6234196.078217251,732.8639445795022
592383.5828800679,6234124.529873861,761.5193126292265
591033.6849623492,6233987.639796936,713.4213507392415
592510.8995554036,6234211.563293442,746.4392701831418
592368.1573046953,6234247.214922882,778.7295756055036
592123.1119609135,6234223.557877889,830.9690856231093
592367.1907029982,6234255.000214045,780.5596366479404
592116.5558073075,6234277.299285106,836.1087396712718
592499.5545883983,6234308.9686200805,771.3109151579094
592115.2686385299,6234287.850738372,840.0783010720636
592497.2648636822,6234328.73360328,776.155417444951
592494.608880624,6234351.271563872,777.0001652681158
592110.6487291087,6234327.16301374,869.3006493356179
592106.9736502512,6234356.706331223,870.2348503266089
592490.1533884123,6234390.922930284,792.7801910202606
592106.1351055368,6234363.699097603,871.0330110042968
592350.5468235072,6234391.022532853,829.2637966450746
592488.0215602864,6234409.36858183,795.9952815062383
592103.6530181555,6234384.0130571695,874.5336056311098
592485.4997171183,6234431.353841128,802.2271132469211
592101.0919176219,6234405.127044609,880.0842563699956
592345.7508346721,6234432.118187501,849.5580752894339
592482.6657929644,6234456.11992318,812.4410566258696
592098.2978081949,6234428.324105384,882.1824892841208
592096.5677237599,6234442.324731712,884.5137960303439
592473.9488528972,6234529.525492406,840.3691781763018
594189.2782359077,6234758.986488549,423.7744696873437
594184.95533612,6234794.845182302,427.8533704250769
592080.4221379171,6234570.121244789,826.643009085675
592078.9798195713,6234582.123631028,830.0979521078392
592074.3878276735,6234619.763459552,823.5279010689372
592074.0204219966,6234622.53767032,822.5343202083305
592457.3285330377,6234669.903548995,861.0048460290844
592968.5614040173,6234806.269073639,683.2648235394914
592062.203879399,6234719.154572803,790.4536162413723
592059.7975535133,6234738.8045933135,787.220062715557
592057.32615191,6234758.568882005,783.5965700119583
592041.4795866243,6234878.362755199,734.8645419961883
592943.9216094255,6235007.142288387,681.6186194894817
594133.5378290857,6235212.3506042715,379.52667109968644
595228.1375806862,6235349.42239417,681.406397682417
594132.3414611106,6235221.568715311,379.1582623007852
595225.2768532977,6235371.966005364,687.8993858246255
594128.4089833925,6235253.665756227,378.8076699336303
595222.6318251435,6235393.06187825,688.9289155489801
594126.2020992214,6235272.205162512,377.45156793324253
595220.4422569267,6235410.721396609,690.2290054746701
594123.7152656344,6235292.07918588,373.0228338792133
592019.6643324543,6235056.588872469,702.9851004310025
592263.6169554096,6235085.907010498,758.0772708994873
594121.1398204709,6235313.514280251,369.8107632828487
592017.2638913516,6235075.574564165,701.3033582785279
595213.6141849915,6235466.683629817,678.7949043716458
592262.9349021002,6235091.572616334,757.3360065658144
594118.7970819521,6235332.721882244,368.07854514445216
592403.2621367644,6235117.321024293,757.6260338533646
592014.800138775,6235095.12202356,701.0734072898116
592259.0998733777,6235122.555745336,745.8360115340419
594116.2962465842,6235353.265494129,366.0406683144819
592014.0417397398,6235101.34423356,702.1961060012025
592256.859406208,6235140.206596731,735.5235759271035
594114.4814154162,6235368.149315648,364.9444302696966
592399.7984494955,6235145.639762594,737.5691219052562
592012.0250128608,6235117.443475548,705.2872246335955
595206.3817501673,6235526.974869053,671.7267304591842
594111.663988379,6235391.583134598,364.7230982720705
592395.426272293,6235181.7265093,720.2097812239691
592008.2100230911,6235147.643035231,704.1493575628291
592251.1236159323,6235184.729006921,722.008434190308
594111.063287602,6235396.467670891,364.7097075145564
592394.3514518811,6235190.942430866,719.2552214657504
592249.7780101337,6235195.398697986,720.2228286272789
594106.7559180072,6235431.775643165,363.89281386589664
592392.8378453413,6235203.719168901,720.2924841721388
592247.4150028777,6235213.044267347,719.8704279571207
594106.3806529025,6235434.55150518,363.9327284213455
592389.4972779567,6235232.044388265,713.2343357196811
592243.6543800358,6235240.675249316,704.1902579340747
592385.8725101675,6235261.914923585,696.4926014994097
595429.3468532783,6235753.083814405,663.2337924479195
595426.6464509409,6235773.842762472,656.1308010813732
595425.8240573909,6235780.277625277,655.3429106150741
595421.5570893815,6235813.141429358,655.6306848006449
591975.4767152551,6235412.707955448,659.7236899699795
595420.3462904484,6235823.14319866,650.5539117925046
595416.8001927062,6235851.338677447,637.5924369363307
595416.2692376716,6235855.551610962,637.6440519374347
594058.674670617,6235830.203546235,363.5715752975516
594050.679468181,6235895.164905055,363.5529583920849
595130.0560002946,6236145.5617893785,468.46917111713407
595125.7324424786,6236180.758088531,466.8519669037983
595118.1480638603,6236243.386142892,451.1073401150084
595115.7859188757,6236263.047048466,446.8979252682469
595111.0457075939,6236303.3598110685,440.49879559670103
594019.3012056701,6236151.779934914,378.266571065383
595108.6852921002,6236323.123093696,438.0731369493886
595107.0054363613,6236337.223900483,436.4697628028051
595353.3558502035,6236360.873073952,451.74191154408646
595104.801693655,6236355.53881788,436.81777299627083
595350.9886723863,6236380.749857741,452.6194829500062
595101.6717342633,6236381.751485207,434.79885257800265
595349.4025354295,6236393.6309920745,452.7942479544067
595099.5683950746,6236398.7391395,431.24903983777
595344.9320367315,6236430.043682569,450.60420584778234
595344.5563962482,6236432.818850877,450.6689651612131
594002.9328215171,6236287.263663902,392.3978052559811
595329.9388765778,6236548.96291108,429.2124112821
593341.0954859242,6236339.753358843,327.0252388853577
593983.7027804548,6236445.7205462,396.3397332694709
593339.4300556226,6236353.751820624,325.3708257859787
593983.0209160676,6236451.373841904,396.077025377203
593979.1608749074,6236483.138709097,399.93588298694266
593976.724874716,6236503.688681188,394.44748992376446
593976.119797067,6236508.686465623,394.7320165467834
593965.0730161002,6236602.183682214,386.3785144339383
593962.4286062793,6236624.06048828,385.4485885330746
593959.7921432478,6236645.378875373,384.45892674078533
593958.9475858645,6236652.495402468,383.2408020095456
593954.9678041595,6236684.2488602195,383.22251521494405
593952.545785426,6236704.012817447,382.07191163905975
593950.0688249733,6236723.670014222,380.8114978914412
595245.0966501264,6237221.245485829,232.50504556197885
590566.8424232804,6237800.968993377,515.2328978864828
590565.7332595967,6237809.401008926,514.685510952659
592521.8716070346,6238466.656344916,684.7494315428396
592521.1904290412,6238472.320669756,684.9260191958623
592420.0811790078,6238459.55327625,694.8323567235444
592413.8250735562,6238354.082985139,678.7028993807356
592413.7239811283,6238352.635628034,678.8500482804941
592410.7367429067,6238302.141515415,666.9114458842582
592409.1929300555,6238275.940236399,662.7026216141171
592408.8043834416,6238268.1407914525,662.6856147806376
592407.6844034533,6238248.291672811,662.8990120828284
592833.5425012455,6235179.984860756,709.1517528252656
592820.7706742147,6235026.275736243,725.5856922331728
592819.2837481187,6235009.436374987,729.6496273037476
592811.3099745171,6234911.293133251,756.4325394308266
592811.064521572,6234908.385555508,756.7845888068388
595167.0041866244,6236356.041527365,443.9748296005126
595165.2220211978,6236333.283798282,444.97176403519296
595164.1951938433,6236320.57033795,446.0410313632273
595162.6184506897,6236299.830635211,448.43493916451456
595161.0490023247,6236278.421512451,453.18820164097116
592796.9206239992,6234720.698990712,741.6246466063893
595156.8682450041,6236218.865383443,463.35001001144695
595155.4383711596,6236199.571041269,463.9512660593196
595154.0191653869,6236179.604169439,465.7355368262934
595152.4990089888,6236158.976699444,467.17800257822955
595145.0161063947,6236055.479373991,494.96882347961633
592776.5487295596,6234471.63275031,790.7748776894492
592776.2976765807,6234468.723487494,790.538855399618
592771.9822688429,6234413.297133706,785.4160672983853
592770.665666886,6234397.122839496,785.539884179929
592765.0506997826,6234324.62950353,754.5214484170252
592763.5625104876,6234307.235817273,760.1368074661467
592753.2781678472,6234173.068012149,771.770145748921
592753.092450035,6234170.166315782,771.9030022236915
592740.4983863533,6234013.568563184,770.2589945199488
592739.9150321095,6234005.761667253,768.5654755739996
592736.0286274663,6233953.462791889,768.9515227394182
592730.7612085529,6233873.520402957,753.4343362892038
592706.3025892241,6233575.265684738,809.0246429369481
592705.4484073074,6233563.1116380105,801.6338429946284
593083.7325426149,6233876.410034448,917.5429473828008
593082.8990916521,6233883.518743527,917.0120994118588
593078.9813897158,6233915.494102894,918.094312383556
593076.4226262788,6233936.155523058,915.6584602441776
593075.1317091833,6233946.806546,914.9900367077139
593071.6810262741,6233974.575123868,913.6114578196516
593071.3655514221,6233977.349506562,913.9171240577756
593068.5038349151,6234000.776584089,916.2676284074155
593064.5831052118,6234032.536020169,918.5291422030526
593061.7972136973,6234055.070655264,916.6423012304949
593059.3099622609,6234075.4014444165,913.1781140138631
593058.9267727025,6234078.846391099,912.7939911773872
593055.3843736616,6234107.606401942,909.9460287504583
593040.8622729521,6234216.623384993,720.2356764435008
592119.5565681427,6234253.20594365,837.3313000816756
592112.3077217656,6234313.1702402495,862.0920805278932
592336.8943093752,6234506.2927374225,855.8737937966584
592089.3788354123,6234499.618889263,861.4482104338279
592086.6871942924,6234520.930897884,852.9974065533883
592084.3812511077,6234538.707375907,841.8158514022609
592467.058385616,6234587.160255929,849.542784932592
592326.9033234426,6234589.692981044,873.6875657243235
592464.5515641887,6234608.263269704,851.8065635018651
592323.5152840263,6234617.239656757,878.7277880712913
592316.4443240357,6234671.860147264,889.6494877238925
592313.5411017227,6234694.52034795,897.8306957668325
592309.6004171737,6234724.832513977,896.107820069069
592449.6877500184,6234736.655795656,876.6070531160582
592309.0770542927,6234729.044657447,896.6164956194889
592445.6341179735,6234771.975136865,888.0733745333106
592441.3501107709,6234809.507742493,900.3183142908517
592296.8588340825,6234826.749986864,876.7804631415198
592438.011010296,6234837.822576429,902.9462889606394
592294.4523216055,6234846.416595692,871.611611465496
592435.0730014035,6234861.925687652,895.9230936655747
592293.0281617669,6234857.625723429,866.4568161025875
592432.5156472761,6234882.362668322,884.5725477378753
592430.5773767841,6234897.901834489,876.3601042672606
592288.7494523377,6234891.945888628,855.3402922167173
592427.5915264393,6234921.109151739,858.9546737706737
592284.4476499656,6234924.917706706,842.3946944166511
592424.6741467364,6234944.313953289,845.1240505025826
592283.0413371662,6234935.456895047,837.4716061416362
592422.78738527,6234959.751586874,843.1261662379198
592815.7652745651,6234968.724139638,742.1815926853781
592785.1867744387,6234581.601999923,778.6041251927298
592781.2593622778,6234531.401806289,782.7899429369102
592780.5914076463,6234522.147719209,780.594622277982
592779.4596778154,6234508.653401741,785.0274211730281
592760.9804620796,6234277.8858891325,772.9347255377891
592754.6778650446,6234194.253495188,781.0225349632713
591041.7856167129,6233927.026373592,800.3066033392068
593036.204567507,6234253.708621719,699.2988004781326
592127.6994624144,6234186.022829709,827.0556293502382
592123.7145734685,6234218.560419982,829.3750636581034
592352.9519968277,6234371.263870115,825.7156199161694
592340.753442883,6234473.757951747,855.413733227934
592092.7168601172,6234474.080592045,887.3467312227197
592335.2349876915,6234519.74370371,850.8520775149824
592471.4419490028,6234550.62699645,843.1269267430822
592469.3220214609,6234568.173461241,846.4985105849198
592081.6919485455,6234560.127981887,829.2755801596387
592462.3510451806,6234627.145212422,854.8858498872585
592459.5413750618,6234650.9129850445,858.5394613524779
592070.6246194853,6234650.857108224,819.7818656229058
592454.9572380319,6234690.897718013,865.6287313900048
592067.3813426045,6234677.617474148,807.910832386507
592452.2792888277,6234714.112267416,869.461763509515
592064.9033393885,6234697.384475808,797.8747020908972
592448.1602807416,6234749.975454661,881.5377736536452
592304.5946981185,6234764.244030871,893.2431991073473
592302.5754573657,6234780.449838764,888.1797540037622
592443.5634070605,6234790.414276642,895.8647808118903
592054.7163408416,6234778.884278573,778.7849884028935
592051.984328418,6234799.30880302,771.1686618671686
592049.9111025027,6234814.856391834,763.946908947792
592046.9513788639,6234837.399904126,755.4525077169953
592044.5835397501,6234855.044572614,747.0897175005616
592950.7529058257,6234952.399990233,686.2985099310811
592941.527679914,6235026.129175794,677.0733707443867
592940.9111625582,6235031.119789588,675.2326161718556
592279.2627167224,6234964.326115632,824.0284691367088
592278.5159736357,6234969.878725352,819.9339857497602
592274.5190911744,6235000.076415955,801.0419901503428
592273.7003507039,6235006.407347883,798.5070065870435
592411.2377012875,6235052.360610701,796.6189968998294
592409.1366233029,6235069.234986156,785.9731714533266
592405.6710947092,6235097.557134629,767.5130970092353
592254.0329395577,6235162.074342037,726.6301792527704
592831.3465659651,6235149.99063193,703.1379527316221
592830.6796138312,6235140.73997862,702.3346132315586
592817.3014471149,6234986.347848924,734.2385715343793
592814.0089053684,6234946.856741632,751.6586657564233
592795.0543423139,6234698.047204496,742.605067688026
592794.2654661245,6234688.903503449,745.8183604422313
592791.6145666457,6234656.665793534,751.6669679915528
592790.7735741304,6234646.8533737175,755.0619390655866
592789.2048717265,6234630.787882716,771.0929359461725
592786.4932341006,6234595.649232022,769.4385966098346
592759.7480644903,6234263.170082812,775.5371054518325
592758.4365735527,6234246.443135038,780.1803645669795
592757.1729288942,6234230.267828995,786.8852307718469
592744.7496679667,6234065.776468644,772.0083664269686
592738.2850612357,6233984.241083741,767.3885096243035
